gene_id,gene_name,product_name,product_short,plot_label,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,tnseq_change,annotation_status,locus_tag_internal,ftype,COG,EC_number
mutY,mutY,Adenine DNA glycosylase,Adenine DNA glycosylase,mutY / Adenine DNA glycosylase,386.871588271735,1.2967958826939,1.04627008777698,1.23944658061402,0.215180160142951,0.995035689004543,Not significant,gene_and_product,mutY,CDS,,3.2.2.31
czcD,czcD,Cadmium, cobalt and zinc/H(+)-K(+) antiporter,Cadmium, cobalt and zinc/H(+)-K(+) antiporter,czcD / Cadmium, cobalt and zinc/H(+)-K(+) antiporter,1206.38222009957,-0.727580541188251,0.582258638016565,-1.24958307817762,0.211451887801212,0.995035689004543,Not significant,gene_and_product,czcD,CDS,COG1230,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,868.405386087716,0.761998718173989,0.604030362796013,1.26152386553343,0.207120167072989,0.995035689004543,Not significant,product_only,hypothetical protein,CDS,,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,1511.17260463358,-0.986661771365498,0.795692814493413,-1.24000336988548,0.214974147716861,0.995035689004543,Not significant,product_only,hypothetical protein,CDS,,
licC_2,licC_2,Lichenan permease IIC component,Lichenan permease IIC component,licC_2 / Lichenan permease IIC component,9630.03886901127,0.301156635708242,0.237660423874275,1.26717200448804,0.205093793668827,0.995035689004543,Not significant,gene_and_product,licC_2,CDS,COG1455,
cinA,cinA,Putative competence-damage inducible protein,Putative competence-damage inducible protein,cinA / Putative competence-damage inducible protein,225.633826025371,-3.29276065160318,2.64533036334622,-1.24474458737849,0.213225650715038,0.995035689004543,Not significant,gene_and_product,cinA,CDS,COG1058,
gdpP,gdpP,Cyclic-di-AMP phosphodiesterase GdpP,Cyclic-di-AMP phosphodiesterase GdpP,gdpP / Cyclic-di-AMP phosphodiesterase GdpP,149.685352591597,-3.20914877460684,2.58181528495036,-1.24298155383666,0.21387463094677,0.995035689004543,Not significant,gene_and_product,gdpP,CDS,COG3887,3.1.4.59
Deoxyguanosine kinase,,Deoxyguanosine kinase,Deoxyguanosine kinase,Deoxyguanosine kinase,2312.38164677086,-0.386780178294922,0.311386840963701,-1.24212114133625,0.214191869385672,0.995035689004543,Not significant,product_only,Deoxyguanosine kinase,CDS,COG1428,2.7.1.113
atpA,atpA,ATP synthase subunit alpha,ATP synthase subunit alpha,atpA / ATP synthase subunit alpha,97.2331073304046,2.64160821536135,2.13525747770598,1.23713802337288,0.21603584563317,0.995035689004543,Not significant,gene_and_product,atpA,CDS,COG0056,7.1.2.2
bglH_3,bglH_3,Aryl-phospho-beta-D-glucosidase BglH,Aryl-phospho-beta-D-glucosidase BglH,bglH_3 / Aryl-phospho-beta-D-glucosidase BglH,16503.3948185046,0.226516605320045,0.182448436086335,1.24153766499186,0.214407193075877,0.995035689004543,Not significant,gene_and_product,bglH_3,CDS,COG2723,3.2.1.86
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,388.399859422373,2.24766775970722,1.80757288333494,1.24347282504057,0.21369364886041,0.995035689004543,Not significant,product_only,hypothetical protein,CDS,,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,72.7859170904293,-3.62544419111854,3.01383938459127,-1.20293211697153,0.229002590641571,0.99788138574187,Not significant,product_only,hypothetical protein,CDS,,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,4669.45536381616,-0.419592062766169,0.353484518018446,-1.18701680378622,0.235220992405929,0.99788138574187,Not significant,product_only,hypothetical protein,CDS,,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,345.834594490461,-1.17790731665159,0.977310727190991,-1.2052536454165,0.228105398561407,0.99788138574187,Not significant,product_only,hypothetical protein,CDS,,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,1700.80303220105,0.673364963430671,0.560660984789648,1.20101983497801,0.229743507309914,0.99788138574187,Not significant,product_only,hypothetical protein,CDS,,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,595.426600522681,0.866048175812608,0.728454699911878,1.18888405266295,0.234485296372908,0.99788138574187,Not significant,product_only,hypothetical protein,CDS,,
rsmD,rsmD,Ribosomal RNA small subunit methyltransferase D,Ribosomal RNA small subunit methyltransferase D,rsmD / Ribosomal RNA small subunit methyltransferase D,634.267013579345,0.966529901971281,0.811238453179254,1.19142515765055,0.233486721568115,0.99788138574187,Not significant,gene_and_product,rsmD,CDS,COG0742,2.1.1.171
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,228.126473616763,-1.83816489757505,1.52891402157819,-1.2022683235501,0.229259585479656,0.99788138574187,Not significant,product_only,hypothetical protein,CDS,,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,1284.81372261603,-0.705199610853815,0.598029128747574,-1.17920612383996,0.238316108193599,0.99788138574187,Not significant,product_only,hypothetical protein,CDS,,
helD_1,helD_1,DNA helicase IV,DNA helicase IV,helD_1 / DNA helicase IV,191.114722920175,1.9430851203843,1.61678901015796,1.20181737269136,0.229434293044774,0.99788138574187,Not significant,gene_and_product,helD_1,CDS,COG3973,3.6.4.12
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,1249.98927158765,-0.644375253848675,0.539187995934679,-1.19508456921719,0.232053990214955,0.99788138574187,Not significant,product_only,hypothetical protein,CDS,,
radA,radA,DNA repair protein RadA,DNA repair protein RadA,radA / DNA repair protein RadA,4233.45753294991,-0.319853620862686,0.267279938800824,-1.19669894529959,0.231423918289123,0.99788138574187,Not significant,gene_and_product,radA,CDS,COG1066,3.6.4.-
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,375.840409659863,1.82941103465315,1.52642521684659,1.19849371882921,0.230724866839618,0.99788138574187,Not significant,product_only,hypothetical protein,CDS,,
ycjO,ycjO,Inner membrane ABC transporter permease protein YcjO,Inner membrane ABC transporter permease protein YcjO,ycjO / Inner membrane ABC transporter permease protein YcjO,842.46527313155,-0.762170619996397,0.640326232708182,-1.19028485959866,0.233934449521237,0.99788138574187,Not significant,gene_and_product,ycjO,CDS,COG1175,
Potassium channel,,Potassium channel,Potassium channel,Potassium channel,671.578177919084,-0.701264334055944,0.594861221621668,-1.17887048031843,0.238449753943148,0.99788138574187,Not significant,product_only,Potassium channel,CDS,,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,3647.45612291542,-0.405860691453462,0.332261416741094,-1.22151014533751,0.221892926714221,0.99788138574187,Not significant,product_only,hypothetical protein,CDS,,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,2491.50319506924,-0.42371845922297,0.345777201136387,-1.22540889865044,0.220421195801505,0.99788138574187,Not significant,product_only,hypothetical protein,CDS,,
dhaK,dhaK,PTS-dependent dihydroxyacetone kinase, dihydroxyacetone-binding subunit DhaK,PTS-dependent dihydroxyacetone kinase, dihydroxyacetone,dhaK / PTS-dependent dihydroxyacetone kinase, dihydroxyacetone,767.853536099232,0.772393774599122,0.652023682780727,1.18460999960162,0.23617168153018,0.99788138574187,Not significant,gene_and_product,dhaK,CDS,COG2376,2.7.1.121
rbsK,rbsK,Ribokinase,Ribokinase,rbsK / Ribokinase,387.888518127146,-1.70784280481892,1.41089348033528,-1.21046898906434,0.226098983317742,0.99788138574187,Not significant,gene_and_product,rbsK,CDS,,2.7.1.15
glcU_2,glcU_2,putative glucose uptake protein GlcU,putative glucose uptake protein GlcU,glcU_2 / putative glucose uptake protein GlcU,1048.75786535403,-0.73142799877227,0.615460170270177,-1.18842458716896,0.23466617440516,0.99788138574187,Not significant,gene_and_product,glcU_2,CDS,COG4975,
abgB,abgB,p-aminobenzoyl-glutamate hydrolase subunit B,p-aminobenzoyl-glutamate hydrolase subunit B,abgB / p-aminobenzoyl-glutamate hydrolase subunit B,468.681007669369,1.58956397630382,1.34869828200974,1.1785912368296,0.238560982766517,0.99788138574187,Not significant,gene_and_product,abgB,CDS,COG1473,3.5.1.-
putative ABC transporter ATP-binding protein,,putative ABC transporter ATP-binding protein,putative ABC transporter ATP-binding protein,putative ABC transporter ATP-binding protein,2630.90390309025,0.466325275028483,0.391373592958453,1.19150929806852,0.233453708660802,0.99788138574187,Not significant,product_only,putative ABC transporter ATP-binding protein,CDS,COG1132,
steT_2,steT_2,Serine/threonine exchanger SteT,Serine/threonine exchanger SteT,steT_2 / Serine/threonine exchanger SteT,601.690261500641,1.25104912164549,1.0468868489397,1.19501847111038,0.232079813450384,0.99788138574187,Not significant,gene_and_product,steT_2,CDS,COG0531,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,1385.37654928166,0.748364043095162,0.61763534432353,1.21166000290157,0.225642555641864,0.99788138574187,Not significant,product_only,hypothetical protein,CDS,,
rex_1,rex_1,Redox-sensing transcriptional repressor Rex,Redox-sensing transcriptional repressor Rex,rex_1 / Redox-sensing transcriptional repressor Rex,1187.77437972905,-0.742563847033775,0.611479970557432,-1.2143714966769,0.224605894737736,0.99788138574187,Not significant,gene_and_product,rex_1,CDS,COG2344,
mleS,mleS,Malolactic enzyme,Malolactic enzyme,mleS / Malolactic enzyme,2711.25883939121,-0.440530000414936,0.374091500592909,-1.17759959720209,0.238956270532057,0.99788138574187,Not significant,gene_and_product,mleS,CDS,COG0281,4.1.1.101
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,346.901518013743,-1.1933642512988,1.00126633733681,-1.1918549608618,0.23331812088608,0.99788138574187,Not significant,product_only,hypothetical protein,CDS,,
bglF_3,bglF_3,PTS system beta-glucoside-specific EIIBCA component,PTS system beta-glucoside-specific EIIBCA component,bglF_3 / PTS system beta-glucoside-specific EIIBCA component,362.356114869341,1.45119791594115,1.22485685942772,1.18478980198485,0.236100565690145,0.99788138574187,Not significant,gene_and_product,bglF_3,CDS,COG1263,
licH,licH,putative 6-phospho-beta-glucosidase,putative 6-phospho-beta-glucosidase,licH / putative 6-phospho-beta-glucosidase,865.476509682808,0.647631511542575,0.542069709718088,1.19473842557885,0.232189244383027,0.99788138574187,Not significant,gene_and_product,licH,CDS,COG1486,3.2.1.86
bfrA,bfrA,Beta-fructosidase,Beta-fructosidase,bfrA / Beta-fructosidase,2986.07832398408,0.436249852602468,0.368750899080528,1.1830475632473,0.23679029772758,0.99788138574187,Not significant,gene_and_product,bfrA,CDS,COG1621,3.2.1.26
nagR_2,nagR_2,HTH-type transcriptional repressor NagR,HTH-type transcriptional repressor NagR,nagR_2 / HTH-type transcriptional repressor NagR,2560.81163198361,0.495497093077155,0.403121092874121,1.2291519889084,0.219014825907257,0.99788138574187,Not significant,gene_and_product,nagR_2,CDS,COG2188,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,643.895141844753,1.62820266594078,1.32390799157575,1.22984578709496,0.218754858563924,0.99788138574187,Not significant,product_only,hypothetical protein,CDS,,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,1385.86445012361,-0.748387216389292,0.634666245088339,-1.17918232170221,0.238325583930659,0.99788138574187,Not significant,product_only,hypothetical protein,CDS,,
bin3_4,bin3_4,Putative transposon Tn552 DNA-invertase bin3,Putative transposon Tn552 DNA-invertase bin3,bin3_4 / Putative transposon Tn552 DNA-invertase bin3,2067.96340652859,0.455462840293906,0.378835210661222,1.20227166714239,0.229258290457451,0.99788138574187,Not significant,gene_and_product,bin3_4,CDS,,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,96.2655352435896,3.64250006249988,2.9525621717371,1.2336742973161,0.217324295219598,0.99788138574187,Not significant,product_only,hypothetical protein,CDS,,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,3403.47382560279,0.421425536844729,0.346213656129578,1.21724123062032,0.223512447206768,0.99788138574187,Not significant,product_only,hypothetical protein,CDS,,
rhaR_1,rhaR_1,HTH-type transcriptional activator RhaR,HTH-type transcriptional activator RhaR,rhaR_1 / HTH-type transcriptional activator RhaR,436.689106845684,1.70494840330687,1.45023404132309,1.17563672809073,0.23974007224636,0.998491896643085,Not significant,gene_and_product,rhaR_1,CDS,,
rcsC_1,rcsC_1,Sensor histidine kinase RcsC,Sensor histidine kinase RcsC,rcsC_1 / Sensor histidine kinase RcsC,1203.40584473107,0.0457293981614149,0.725443277746107,0.0630364903283582,0.949737447008007,1,Not significant,gene_and_product,rcsC_1,CDS,,2.7.13.3
rlmI,rlmI,Ribosomal RNA large subunit methyltransferase I,Ribosomal RNA large subunit methyltransferase I,rlmI / Ribosomal RNA large subunit methyltransferase I,3098.7279459618,-0.0859867795719311,0.345075694717846,-0.249182370384674,0.803219715798962,1,Not significant,gene_and_product,rlmI,CDS,COG1092,2.1.1.191
baiN,baiN,3-dehydro-bile acid delta(4,6)-reductase,3-dehydro-bile acid delta(4,6)-reductase,baiN / 3-dehydro-bile acid delta(4,6)-reductase,1543.87101455519,0.507056794043696,0.523184334980754,0.969174266393791,0.332458248255191,1,Not significant,gene_and_product,baiN,CDS,COG2081,1.3.1.114
gdh,gdh,NADP-specific glutamate dehydrogenase,NADP-specific glutamate dehydrogenase,gdh / NADP-specific glutamate dehydrogenase,1805.99615619265,-0.240318162291314,0.564151955240808,-0.425981262776506,0.670121499384565,1,Not significant,gene_and_product,gdh,CDS,COG0334,1.4.1.4
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,358.256895970933,-0.555599110996115,0.89358931779396,-0.621761137843216,0.534098943664577,1,Not significant,product_only,hypothetical protein,CDS,,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,989.008587507028,0.54430021903528,0.578705842338153,0.940547302643666,0.346936898058001,1,Not significant,product_only,hypothetical protein,CDS,,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,55.9909246775714,-1.74480690882533,3.523326252435,-0.49521582272419,0.620447782762317,1,Not significant,product_only,hypothetical protein,CDS,,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,4197.84988639378,-0.399080918707037,0.372937127359517,-1.07010240984217,0.284573214532567,1,Not significant,product_only,hypothetical protein,CDS,,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,5486.14898916047,0.137187637752143,0.340978026518024,0.402335713984466,0.687436974306654,1,Not significant,product_only,hypothetical protein,CDS,,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,3060.6902389985,0.194084807411529,0.27981250569377,0.693624493052278,0.487917729406972,1,Not significant,product_only,hypothetical protein,CDS,,
xerC_1,xerC_1,Tyrosine recombinase XerC,Tyrosine recombinase XerC,xerC_1 / Tyrosine recombinase XerC,949.683750081495,-0.0901140015747019,0.45013547698285,-0.200193066715635,0.841329589380701,1,Not significant,gene_and_product,xerC_1,CDS,,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,3748.14998988426,0.246255097715958,0.285171417935167,0.863533587969688,0.387844160542998,1,Not significant,product_only,hypothetical protein,CDS,,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,270.112647343797,-1.52970473349088,1.56816821924694,-0.975472347109208,0.329326012058354,1,Not significant,product_only,hypothetical protein,CDS,,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,367.754365506999,0.729729382315363,1.82733696599274,0.399340349314786,0.689642440150021,1,Not significant,product_only,hypothetical protein,CDS,,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,4988.7827274072,0.252821266209645,0.319861035348556,0.790409703808226,0.429288536930613,1,Not significant,product_only,hypothetical protein,CDS,,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,1860.38214155495,-0.339210177151562,0.502494451324825,-0.675052582684715,0.499642357949599,1,Not significant,product_only,hypothetical protein,CDS,,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,980.475715085981,-0.014647454147098,0.729209323131398,-0.0200867620345258,0.983974160382354,1,Not significant,product_only,hypothetical protein,CDS,,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,149.670294434612,-0.203355437600393,2.10034979361466,-0.0968197955495891,0.922869503213771,1,Not significant,product_only,hypothetical protein,CDS,,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,11704.4487773043,-0.0276262894002478,0.254553776201423,-0.108528303184109,0.913576630410248,1,Not significant,product_only,hypothetical protein,CDS,,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,3730.16591748259,-0.0997844780454563,0.304349982664549,-0.32786096181723,0.743016791609867,1,Not significant,product_only,hypothetical protein,CDS,,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,1984.07069036917,0.12726581603489,0.446501786236997,0.285028682880428,0.775622167209349,1,Not significant,product_only,hypothetical protein,CDS,,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,1423.57756916509,0.0246219372999423,0.542699614446825,0.0453693657494847,0.963812898424494,1,Not significant,product_only,hypothetical protein,CDS,,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,3377.58054289027,-0.0645323798036012,0.412288114251199,-0.156522532600304,0.875621159683554,1,Not significant,product_only,hypothetical protein,CDS,,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,199.841784998207,0.330046656972366,1.5627540287444,0.211195524632589,0.832734702823501,1,Not significant,product_only,hypothetical protein,CDS,,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,6443.96287081702,0.0541838595797087,0.267241758212216,0.202752219346953,0.839328705600797,1,Not significant,product_only,hypothetical protein,CDS,,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,1327.1049645186,-0.306929165971069,0.489986438991071,-0.626403389046981,0.531050387209457,1,Not significant,product_only,hypothetical protein,CDS,,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,1966.24657920449,-0.359851741612952,0.353364076960756,-1.01835971756947,0.308507038278491,1,Not significant,product_only,hypothetical protein,CDS,,
cbh_1,cbh_1,Choloylglycine hydrolase,Choloylglycine hydrolase,cbh_1 / Choloylglycine hydrolase,1843.91344160379,0.480926059117339,0.553944221216117,0.868184991733508,0.385293068995179,1,Not significant,gene_and_product,cbh_1,CDS,,3.5.1.24
yfiY,yfiY,putative siderophore-binding lipoprotein YfiY,putative siderophore-binding lipoprotein YfiY,yfiY / putative siderophore-binding lipoprotein YfiY,1103.6139889719,-0.613923090741676,0.62277347487826,-0.985788758684186,0.324236783185818,1,Not significant,gene_and_product,yfiY,CDS,COG0614,
feuB,feuB,Iron-uptake system permease protein FeuB,Iron-uptake system permease protein FeuB,feuB / Iron-uptake system permease protein FeuB,8329.86303889239,0.153265652826612,0.288527864073598,0.53119879190426,0.595281030061563,1,Not significant,gene_and_product,feuB,CDS,COG0609,
feuC,feuC,Iron-uptake system permease protein FeuC,Iron-uptake system permease protein FeuC,feuC / Iron-uptake system permease protein FeuC,393.712531123819,-1.47711080849473,1.38475203233238,-1.06669697823573,0.286108692098987,1,Not significant,gene_and_product,feuC,CDS,COG0609,
yqgQ,yqgQ,putative protein YqgQ,putative protein YqgQ,yqgQ / putative protein YqgQ,84.574003701704,-2.27197195463616,2.20051524169954,-1.03247271892624,0.301850721343794,1,Not significant,gene_and_product,yqgQ,CDS,COG4483,
glcK,glcK,Glucokinase,Glucokinase,glcK / Glucokinase,572.179533281556,-0.0490746045504826,0.738707968261339,-0.0664330244954405,0.947033078521825,1,Not significant,gene_and_product,glcK,CDS,COG1940,2.7.1.2
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,57.6789310338512,2.16298852886946,3.18101117581007,0.679968855600967,0.496524181307656,1,Not significant,product_only,hypothetical protein,CDS,,
arcA,arcA,Arginine deiminase,Arginine deiminase,arcA / Arginine deiminase,235.934824047981,-0.923980006685716,1.04574598789177,-0.883560651806527,0.376933427874155,1,Not significant,gene_and_product,arcA,CDS,,3.5.3.6
arcB,arcB,Ornithine carbamoyltransferase, catabolic,Ornithine carbamoyltransferase, catabolic,arcB / Ornithine carbamoyltransferase, catabolic,294.983833429797,0.614214141788515,1.3692557732946,0.448575170372032,0.653738148658058,1,Not significant,gene_and_product,arcB,CDS,,2.1.3.3
phnX_1,phnX_1,Phosphonoacetaldehyde hydrolase,Phosphonoacetaldehyde hydrolase,phnX_1 / Phosphonoacetaldehyde hydrolase,415.64649696142,0.110825194182876,0.969663404154087,0.1142924376728,0.909005977080583,1,Not significant,gene_and_product,phnX_1,CDS,,3.11.1.1
phnW,phnW,2-aminoethylphosphonate--pyruvate transaminase,2-aminoethylphosphonate--pyruvate transaminase,phnW / 2-aminoethylphosphonate--pyruvate transaminase,23908.3592228785,0.11642717361189,0.201447523727496,0.577952865627598,0.563295942025032,1,Not significant,gene_and_product,phnW,CDS,COG0075,2.6.1.37
argR_1,argR_1,Arginine repressor,Arginine repressor,argR_1 / Arginine repressor,270.426684673297,0.47281576253054,1.53526459280625,0.307970212265691,0.758104998609296,1,Not significant,gene_and_product,argR_1,CDS,,
xpkA_1,xpkA_1,Xylulose-5-phosphate phosphoketolase,Xylulose-5-phosphate phosphoketolase,xpkA_1 / Xylulose-5-phosphate phosphoketolase,1945.95876387083,-0.312724237203433,0.529336242070168,-0.590785614792609,0.5546640747112,1,Not significant,gene_and_product,xpkA_1,CDS,,4.1.2.9
glcU_1,glcU_1,Glucose uptake protein GlcU,Glucose uptake protein GlcU,glcU_1 / Glucose uptake protein GlcU,210.579131815955,1.13944344928816,1.95706250530972,0.582221286339466,0.560417637143899,1,Not significant,gene_and_product,glcU_1,CDS,COG4975,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,45.7085685667311,-0.484356263805724,3.44386063533559,-0.140643398526644,0.888151661901647,1,Not significant,product_only,hypothetical protein,CDS,,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,1458.59504385083,0.133512129837736,0.466094283844254,0.286448760402196,0.77453443311,1,Not significant,product_only,hypothetical protein,CDS,,
ydeA,ydeA,putative protease YdeA,putative protease YdeA,ydeA / putative protease YdeA,4344.08932275158,0.276073092513352,0.431604654925163,0.639643454636098,0.522404424716282,1,Not significant,gene_and_product,ydeA,CDS,COG0693,3.2.-.-
hemW,hemW,Heme chaperone HemW,Heme chaperone HemW,hemW / Heme chaperone HemW,1191.92600851074,-0.219778799575995,0.53986109134431,-0.407102499327602,0.683932707815915,1,Not significant,gene_and_product,hemW,CDS,COG0635,
hrcA,hrcA,Heat-inducible transcription repressor HrcA,Heat-inducible transcription repressor HrcA,hrcA / Heat-inducible transcription repressor HrcA,16.1335454492356,1.81144309697636,2.93135460138209,0.617954271421919,0.536605482565595,1,Not significant,gene_and_product,hrcA,CDS,COG1420,
dnaJ,dnaJ,Chaperone protein DnaJ,Chaperone protein DnaJ,dnaJ / Chaperone protein DnaJ,1253.14048740496,0.434938982919314,0.49677533175912,0.875524518053586,0.381288575683256,1,Not significant,gene_and_product,dnaJ,CDS,COG0484,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,194.353467840489,0.257469417220129,1.54879641819697,0.166238386268908,0.867969351832109,1,Not significant,product_only,hypothetical protein,CDS,,
artM_1,artM_1,Arginine transport ATP-binding protein ArtM,Arginine transport ATP-binding protein ArtM,artM_1 / Arginine transport ATP-binding protein ArtM,104.614407127296,-0.234289166325732,2.59973270191277,-0.0901204828301586,0.928191472503747,1,Not significant,gene_and_product,artM_1,CDS,COG1126,
mltF_1,mltF_1,Membrane-bound lytic murein transglycosylase F,Membrane-bound lytic murein transglycosylase F,mltF_1 / Membrane-bound lytic murein transglycosylase F,301.200623346673,-1.7626291055984,1.96071701533034,-0.898971698525007,0.368667735608664,1,Not significant,gene_and_product,mltF_1,CDS,,4.2.2.-
uvrB,uvrB,UvrABC system protein B,UvrABC system protein B,uvrB / UvrABC system protein B,564.791175721828,-0.693394513310831,1.34094264024596,-0.517094835006252,0.605089958971161,1,Not significant,gene_and_product,uvrB,CDS,COG0556,
uvrA,uvrA,UvrABC system protein A,UvrABC system protein A,uvrA / UvrABC system protein A,1735.27668349341,-0.370918692352052,0.513439787973048,-0.722419066540132,0.470036867976317,1,Not significant,gene_and_product,uvrA,CDS,,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,12346.8098516492,0.0257459444137788,0.266002592598931,0.0967883213551892,0.922894498596554,1,Not significant,product_only,hypothetical protein,CDS,,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,421.810107692335,0.898872490965153,1.37568557644585,0.653399662216008,0.513498656524771,1,Not significant,product_only,hypothetical protein,CDS,,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,821.427913311892,-0.185596415287707,0.546069600343384,-0.339876849344843,0.73394927146568,1,Not significant,product_only,hypothetical protein,CDS,,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,10677.659586548,0.14652230036438,0.193229863636938,0.758279789710364,0.448283503580258,1,Not significant,product_only,hypothetical protein,CDS,,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,816.742468758017,0.98498879592094,1.27808899735551,0.77067308924416,0.440900726685079,1,Not significant,product_only,hypothetical protein,CDS,,
Pyruvate:ferredoxin oxidoreductase,,Pyruvate:ferredoxin oxidoreductase,Pyruvate:ferredoxin oxidoreductase,Pyruvate:ferredoxin oxidoreductase,2059.53946072206,0.160208157990862,0.601559215375614,0.266321508998625,0.78999160930447,1,Not significant,product_only,Pyruvate:ferredoxin oxidoreductase,CDS,COG0674,1.2.7.1
sppA,sppA,Putative signal peptide peptidase SppA,Putative signal peptide peptidase SppA,sppA / Putative signal peptide peptidase SppA,60.9053074893651,1.97217215738949,3.27507666160685,0.602175875914271,0.547057072034859,1,Not significant,gene_and_product,sppA,CDS,COG0616,3.4.21.-
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,1576.003715189,0.338985952688656,0.464985249470327,0.729025174615325,0.465986263288861,1,Not significant,product_only,hypothetical protein,CDS,,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,6061.41181080537,0.203668521484581,0.263495335417934,0.772949248462177,0.439552416910886,1,Not significant,product_only,hypothetical protein,CDS,,
lacC_1,lacC_1,Tagatose-6-phosphate kinase,Tagatose-6-phosphate kinase,lacC_1 / Tagatose-6-phosphate kinase,89.267502103571,-0.574943722677015,3.12018731106871,-0.184265771685383,0.853804964354839,1,Not significant,gene_and_product,lacC_1,CDS,COG1105,2.7.1.144
fruA_1,fruA_1,PTS system fructose-specific EIIABC component,PTS system fructose-specific EIIABC component,fruA_1 / PTS system fructose-specific EIIABC component,4108.9083320989,-0.182609415102755,0.334491088659146,-0.545932077995772,0.585112627172997,1,Not significant,gene_and_product,fruA_1,CDS,COG1299,
pcrA,pcrA,ATP-dependent DNA helicase PcrA,ATP-dependent DNA helicase PcrA,pcrA / ATP-dependent DNA helicase PcrA,283.646275521292,-0.600526544444457,1.44856012203505,-0.414567911479429,0.678458242702106,1,Not significant,gene_and_product,pcrA,CDS,COG0210,3.6.4.12
aes_1,aes_1,Acetyl esterase,Acetyl esterase,aes_1 / Acetyl esterase,919.587234621906,0.084921379306575,0.755343785005122,0.112427454878707,0.910484487478378,1,Not significant,gene_and_product,aes_1,CDS,,3.1.1.-
melR_2,melR_2,HTH-type transcriptional repressor MelR,HTH-type transcriptional repressor MelR,melR_2 / HTH-type transcriptional repressor MelR,82.9270699948239,0.476489207224621,2.30835777732486,0.206419131343158,0.836463527962287,1,Not significant,gene_and_product,melR_2,CDS,COG1609,
melA,melA,Alpha-galactosidase Mel36A,Alpha-galactosidase Mel36A,melA / Alpha-galactosidase Mel36A,4160.61581909543,0.255809341275873,0.263559328392062,0.970594904898753,0.331750044183832,1,Not significant,gene_and_product,melA,CDS,COG3345,3.2.1.22
