gene_id,gene_name,product_name,product_short,plot_label,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,tnseq_change,annotation_status,locus_tag_internal,ftype,COG,EC_number
abgB,abgB,p-aminobenzoyl-glutamate hydrolase subunit B,p-aminobenzoyl-glutamate hydrolase subunit B,abgB / p-aminobenzoyl-glutamate hydrolase subunit B,468.681007669369,-1.93695991808869,1.34855991337808,-1.43631728844489,0.150912076776759,0.747643373484846,Not significant,gene_and_product,abgB,CDS,COG1473,3.5.1.-
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,9633.23318565269,0.31503302118953,0.218900216358978,1.43916267617069,0.150104437515915,0.747643373484846,Not significant,product_only,hypothetical protein,CDS,,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,950.713796115804,0.822664881976158,0.575033922119858,1.43063713344668,0.152534239266107,0.753197019978604,Not significant,product_only,hypothetical protein,CDS,,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,3073.61343268939,0.632706397745636,0.442929821675991,1.4284574367821,0.153160237240423,0.753946678675766,Not significant,product_only,hypothetical protein,CDS,,
maf,maf,dTTP/UTP pyrophosphatase,dTTP/UTP pyrophosphatase,maf / dTTP/UTP pyrophosphatase,2930.35274987407,-0.431422770591151,0.302872605219932,-1.42443642361735,0.154320176711932,0.757311978308557,Not significant,gene_and_product,maf,CDS,COG0424,3.6.1.9
nagR_2,nagR_2,HTH-type transcriptional repressor NagR,HTH-type transcriptional repressor NagR,nagR_2 / HTH-type transcriptional repressor NagR,2560.81163198361,-0.573212495787726,0.40308503891813,-1.42206343685247,0.155007835924802,0.75834602806288,Not significant,gene_and_product,nagR_2,CDS,COG2188,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,287.431962496114,1.49756161376023,1.05830484526512,1.41505693795163,0.157051802558329,0.765988852968535,Not significant,product_only,hypothetical protein,CDS,,
ftsW_1,ftsW_1,putative peptidoglycan glycosyltransferase FtsW,putative peptidoglycan glycosyltransferase FtsW,ftsW_1 / putative peptidoglycan glycosyltransferase FtsW,7225.49705073789,0.344337067264283,0.244024300082612,1.41107695892463,0.158221923081223,0.769335956266498,Not significant,gene_and_product,ftsW_1,CDS,COG0772,2.4.1.129
putative ABC transporter ATP-binding protein,,putative ABC transporter ATP-binding protein,putative ABC transporter ATP-binding protein,putative ABC transporter ATP-binding protein,1503.09589674142,0.523056284415555,0.373750360345584,1.39948034814446,0.161668987389909,0.783700274237667,Not significant,product_only,putative ABC transporter ATP-binding protein,CDS,COG1132,
hchA,hchA,Protein/nucleic acid deglycase 1,Protein/nucleic acid deglycase 1,hchA / Protein/nucleic acid deglycase 1,2516.7957747416,-0.548670789794397,0.393322621788343,-1.39496372545195,0.16302677860013,0.787880176213397,Not significant,gene_and_product,hchA,CDS,COG0693,3.1.2.-
TelA-like protein,,TelA-like protein,TelA-like protein,TelA-like protein,6545.81269630162,0.325038115527518,0.23344622603381,1.39234684171096,0.163817393398436,0.789301986374284,Not significant,product_only,TelA-like protein,CDS,,
manZ_6,manZ_6,PTS system mannose-specific EIID component,PTS system mannose-specific EIID component,manZ_6 / PTS system mannose-specific EIID component,15142.2218854841,0.32138817086473,0.23125513622121,1.38975581738994,0.164603038821877,0.790691334522008,Not significant,gene_and_product,manZ_6,CDS,COG3716,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,1984.07069036917,0.618660366896436,0.446713525586043,1.38491523417567,0.166078388205322,0.795375413392956,Not significant,product_only,hypothetical protein,CDS,,
pspB,pspB,Putative phosphoserine phosphatase 2,Putative phosphoserine phosphatase 2,pspB / Putative phosphoserine phosphatase 2,478.460357125946,1.3589322342493,0.983645156131264,1.38152689084961,0.167117015505799,0.797946110072735,Not significant,gene_and_product,pspB,CDS,COG0406,3.1.3.3
yxdL_2,yxdL_2,ABC transporter ATP-binding protein YxdL,ABC transporter ATP-binding protein YxdL,yxdL_2 / ABC transporter ATP-binding protein YxdL,1472.03170929879,-0.682445797900456,0.494613321730224,-1.37975620129512,0.167661722244044,0.798150114874342,Not significant,gene_and_product,yxdL_2,CDS,COG1136,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,6937.54548289289,0.406079314629034,0.298875482714311,1.35869061905355,0.174244645977511,0.815990075976526,Not significant,product_only,hypothetical protein,CDS,,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,1421.89914481605,-0.630380606125574,0.464488204625732,-1.35715094559508,0.174733253687349,0.815990075976526,Not significant,product_only,hypothetical protein,CDS,,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,2016.05502452688,-0.595181628257604,0.436367307069712,-1.36394642452561,0.172584428108205,0.815990075976526,Not significant,product_only,hypothetical protein,CDS,,
cggR,cggR,Central glycolytic genes regulator,Central glycolytic genes regulator,cggR / Central glycolytic genes regulator,765.502665901824,-1.70567780040505,1.25147380977159,-1.3629352744636,0.172902910390924,0.815990075976526,Not significant,gene_and_product,cggR,CDS,COG2390,
PhoH-like protein,,PhoH-like protein,PhoH-like protein,PhoH-like protein,3024.11984996163,0.511075153718375,0.376587986244412,1.35712017479676,0.174743029060869,0.815990075976526,Not significant,product_only,PhoH-like protein,CDS,COG1702,
lacD2,lacD2,Tagatose 1,6-diphosphate aldolase 2,Tagatose 1,6-diphosphate aldolase 2,lacD2 / Tagatose 1,6-diphosphate aldolase 2,583.2544119579,-1.0179474907629,0.750529055552812,-1.35630657231934,0.175001645225154,0.815990075976526,Not significant,gene_and_product,lacD2,CDS,COG3684,4.1.2.40
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,1784.72715109164,-0.713550102620754,0.524738685182797,-1.35981989277612,0.173886925730242,0.815990075976526,Not significant,product_only,hypothetical protein,CDS,,
arnC_2,arnC_2,Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase,Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose ,arnC_2 / Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose ,2.01069354489941,-5.26978488012104,3.92210993831361,-1.34360968024953,0.179074637551354,0.831050612543644,Not significant,gene_and_product,arnC_2,CDS,,2.4.2.53
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,3209.27029843252,-0.411809930459059,0.306637861856326,-1.34298461372657,0.179276956039289,0.831050612543644,Not significant,product_only,hypothetical protein,CDS,,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,1732.68118101727,-0.59193907029819,0.441357185438175,-1.34117918508683,0.179862282743406,0.831340202215163,Not significant,product_only,hypothetical protein,CDS,,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,929.039357896659,1.0705353335746,0.802513796325691,1.33397748235115,0.182211236319826,0.839756132604417,Not significant,product_only,hypothetical protein,CDS,,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,4465.63870929141,-0.298542943905881,0.224324081607347,-1.33085552726544,0.183236553005687,0.841706677763736,Not significant,product_only,hypothetical protein,CDS,,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,11092.139697178,-0.267241776938801,0.201013889976704,-1.32946920717654,0.183693218354727,0.841706677763736,Not significant,product_only,hypothetical protein,CDS,,
nox_2,nox_2,NADH oxidase,NADH oxidase,nox_2 / NADH oxidase,1887.52067037928,0.592388176371069,0.447104081380867,1.3249446852319,0.185189498435541,0.846124432507213,Not significant,gene_and_product,nox_2,CDS,COG0446,1.6.99.3
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,4599.83412451529,0.356754347274065,0.271186611468933,1.31553082706273,0.188331563983659,0.849148220583496,Not significant,product_only,hypothetical protein,CDS,,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,4.47787838944582,5.12771180112156,3.9125070906802,1.31059489025235,0.189994666480143,0.849148220583496,Not significant,product_only,hypothetical protein,CDS,,
treR,treR,HTH-type transcriptional regulator TreR,HTH-type transcriptional regulator TreR,treR / HTH-type transcriptional regulator TreR,3105.97066585895,-0.500373607244299,0.379703184632207,-1.31780197663861,0.187569946072103,0.849148220583496,Not significant,gene_and_product,treR,CDS,COG2188,
cysM,cysM,Cysteine synthase,Cysteine synthase,cysM / Cysteine synthase,895.945570953181,0.802235558567922,0.611363220978661,1.31220775316467,0.189450046592573,0.849148220583496,Not significant,gene_and_product,cysM,CDS,COG0031,2.5.1.47
sbnD_2,sbnD_2,Staphyloferrin B transporter,Staphyloferrin B transporter,sbnD_2 / Staphyloferrin B transporter,508.062723171412,1.00301661519302,0.767094286382487,1.30755323432679,0.191024887695796,0.849148220583496,Not significant,gene_and_product,sbnD_2,CDS,,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,6258.74018906561,0.349649154616183,0.265659041349544,1.31615755609134,0.188121166195762,0.849148220583496,Not significant,product_only,hypothetical protein,CDS,,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,1274.02208238022,-0.606636754930807,0.464122619286229,-1.3070613879232,0.191191863502448,0.849148220583496,Not significant,product_only,hypothetical protein,CDS,,
mleS,mleS,Malolactic enzyme,Malolactic enzyme,mleS / Malolactic enzyme,2711.25883939121,0.493921299894861,0.374083176680852,1.3203515439462,0.186717673804705,0.849148220583496,Not significant,gene_and_product,mleS,CDS,COG0281,4.1.1.101
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,3208.59393323009,0.375801825319048,0.286999665037132,1.30941555374438,0.19039362566815,0.849148220583496,Not significant,product_only,hypothetical protein,CDS,,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,471.32806776474,-1.00601373459953,0.768071780513278,-1.30979129831751,0.190266447669345,0.849148220583496,Not significant,product_only,hypothetical protein,CDS,,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,5887.60814344598,-0.295323140618734,0.22776921605846,-1.29658935359788,0.19477251755616,0.862641512296083,Not significant,product_only,hypothetical protein,CDS,,
fruA_5,fruA_5,PTS system fructose-specific EIIABC component,PTS system fructose-specific EIIABC component,fruA_5 / PTS system fructose-specific EIIABC component,3725.70731781629,0.424631946999239,0.328462209402544,1.29278783020921,0.196084450602788,0.863640655009511,Not significant,gene_and_product,fruA_5,CDS,COG1299,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,674.107441955173,-1.65992509637102,1.28253874015782,-1.29424947909703,0.19557926095196,0.863640655009511,Not significant,product_only,hypothetical protein,CDS,,
ahpF,ahpF,NADH dehydrogenase,NADH dehydrogenase,ahpF / NADH dehydrogenase,2497.74330217854,-0.588365173033558,0.460413627713598,-1.27790564313955,0.201282698092197,0.870426368220536,Not significant,gene_and_product,ahpF,CDS,,1.6.99.3
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,232.661273790947,-2.46804928328547,1.93744876127436,-1.2738655765338,0.202711059913499,0.870426368220536,Not significant,product_only,hypothetical protein,CDS,,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,1511.17260463358,1.00941339202186,0.795675166938146,1.26862497909317,0.204574850905782,0.870426368220536,Not significant,product_only,hypothetical protein,CDS,,
yjbK,yjbK,Putative triphosphatase YjbK,Putative triphosphatase YjbK,yjbK / Putative triphosphatase YjbK,2303.78135789635,0.495292757887964,0.391193380822006,1.26610720469558,0.205474703545933,0.870426368220536,Not significant,gene_and_product,yjbK,CDS,COG4116,3.6.1.-
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,38.119318346141,4.33960026287728,3.42920973056979,1.26548114692192,0.205698902504711,0.870426368220536,Not significant,product_only,hypothetical protein,CDS,,
ecsA,ecsA,ABC-type transporter ATP-binding protein EcsA,ABC-type transporter ATP-binding protein EcsA,ecsA / ABC-type transporter ATP-binding protein EcsA,734.201543066108,-0.796470029916426,0.624665472559565,-1.27503450231192,0.202297030218177,0.870426368220536,Not significant,gene_and_product,ecsA,CDS,COG1131,
licR_2,licR_2,putative licABCH operon regulator,putative licABCH operon regulator,licR_2 / putative licABCH operon regulator,5083.16350585832,-0.351210237718471,0.275680863109233,-1.2739739485628,0.202672648951499,0.870426368220536,Not significant,gene_and_product,licR_2,CDS,COG1762,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,2646.24430475732,-0.385435234771422,0.300955916322856,-1.28070329861182,0.200297900722033,0.870426368220536,Not significant,product_only,hypothetical protein,CDS,,
mapP,mapP,Maltose 6'-phosphate phosphatase,Maltose 6'-phosphate phosphatase,mapP / Maltose 6'-phosphate phosphatase,3999.06616844507,0.314004489234948,0.246820877611804,1.27219582181702,0.203303551787041,0.870426368220536,Not significant,gene_and_product,mapP,CDS,,3.1.3.90
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,960.035902359744,0.844019476366695,0.665635008393925,1.26799141530008,0.204801016287716,0.870426368220536,Not significant,product_only,hypothetical protein,CDS,,
abfA_1,abfA_1,Intracellular exo-alpha-(1->5)-L-arabinofuranosidase,Intracellular exo-alpha-(1->5)-L-arabinofuranosidase,abfA_1 / Intracellular exo-alpha-(1->5)-L-arabinofuranosidase,3778.20950556257,-0.436716454603206,0.344036039535585,-1.26939158813923,0.204301434862426,0.870426368220536,Not significant,gene_and_product,abfA_1,CDS,,3.2.1.55
frlB_1,frlB_1,Fructosamine deglycase FrlB,Fructosamine deglycase FrlB,frlB_1 / Fructosamine deglycase FrlB,1291.90504664271,0.677603702999542,0.531621204812338,1.27459871213891,0.202451313566225,0.870426368220536,Not significant,gene_and_product,frlB_1,CDS,COG2222,3.5.-.-
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,5597.08046131814,-0.43393312818039,0.34102311004911,-1.27244493230356,0.203215078063649,0.870426368220536,Not significant,product_only,hypothetical protein,CDS,,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,2219.82709284051,0.672214461256347,0.531354224651869,1.26509667199271,0.205836675755297,0.870426368220536,Not significant,product_only,hypothetical protein,CDS,,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,8908.41281715086,-0.404540397199522,0.318623934665917,-1.26964848897397,0.204209869025912,0.870426368220536,Not significant,product_only,hypothetical protein,CDS,,
amt,amt,Ammonia channel,Ammonia channel,amt / Ammonia channel,598.717541596833,0.943328986896663,0.746887029693147,1.2630142838124,0.206584046450604,0.871269585826153,Not significant,gene_and_product,amt,CDS,,
putative ABC transporter ATP-binding protein,,putative ABC transporter ATP-binding protein,putative ABC transporter ATP-binding protein,putative ABC transporter ATP-binding protein,162.98640348971,2.04395273658187,1.62592005000183,1.2571053149751,0.2087155028294,0.873309603944069,Not significant,product_only,putative ABC transporter ATP-binding protein,CDS,COG1132,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,4913.27207464449,0.350692638187821,0.278779865439603,1.25795540375493,0.208407885013996,0.873309603944069,Not significant,product_only,hypothetical protein,CDS,,
dapF,dapF,Diaminopimelate epimerase,Diaminopimelate epimerase,dapF / Diaminopimelate epimerase,1335.80706893274,-0.694964921490826,0.551574129730577,-1.25996649231952,0.207681450136381,0.873309603944069,Not significant,gene_and_product,dapF,CDS,COG0253,5.1.1.7
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,1721.28300224574,-0.660540109371222,0.528354902195414,-1.25018260761195,0.211232848720051,0.881522911981313,Not significant,product_only,hypothetical protein,CDS,,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,359.294828061514,1.26556430516384,1.01495009354511,1.24692269424141,0.21242584455913,0.884180871332504,Not significant,product_only,hypothetical protein,CDS,,
ydeA,ydeA,putative protease YdeA,putative protease YdeA,ydeA / putative protease YdeA,4344.08932275158,0.53665817948187,0.431712247903008,1.24309231922102,0.213833815829062,0.887717407749894,Not significant,gene_and_product,ydeA,CDS,COG0693,3.2.-.-
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,2441.02943330372,0.531897165423443,0.430243565573332,1.23626988985797,0.216358259444132,0.888913779111549,Not significant,product_only,hypothetical protein,CDS,,
dauA,dauA,C4-dicarboxylic acid transporter DauA,C4-dicarboxylic acid transporter DauA,dauA / C4-dicarboxylic acid transporter DauA,311.449682192411,1.90395691397394,1.53862508185832,1.23744045019361,0.215923609424676,0.888913779111549,Not significant,gene_and_product,dauA,CDS,COG0659,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,467.985613084414,-1.44545119118447,1.16631383393024,-1.23933297293884,0.215222212532257,0.888913779111549,Not significant,product_only,hypothetical protein,CDS,,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,258.812166107087,-1.84565994887823,1.49218411921827,-1.23688486233531,0.216129830689298,0.888913779111549,Not significant,product_only,hypothetical protein,CDS,,
degA_4,degA_4,HTH-type transcriptional regulator DegA,HTH-type transcriptional regulator DegA,degA_4 / HTH-type transcriptional regulator DegA,1349.97918742608,-0.625721666301745,0.507909931420785,-1.23195398946306,0.217966271844684,0.893212299569712,Not significant,gene_and_product,degA_4,CDS,COG1609,
3-sulfolactaldehyde dehydrogenase,,3-sulfolactaldehyde dehydrogenase,3-sulfolactaldehyde dehydrogenase,3-sulfolactaldehyde dehydrogenase,316.484687583222,2.31689765636607,1.88818082883981,1.22705284418637,0.219802729890244,0.893367419847355,Not significant,product_only,3-sulfolactaldehyde dehydrogenase,CDS,,1.2.1.97
gmuE_2,gmuE_2,Putative fructokinase,Putative fructokinase,gmuE_2 / Putative fructokinase,1971.87016132983,-0.618548580273028,0.5030531325402,-1.22958896438956,0.218851064611588,0.893367419847355,Not significant,gene_and_product,gmuE_2,CDS,COG1940,2.7.1.4
putative oxidoreductase,,putative oxidoreductase,putative oxidoreductase,putative oxidoreductase,609.401479844415,-0.846133442414004,0.690082484358352,-1.22613377616844,0.220148337212375,0.893367419847355,Not significant,product_only,putative oxidoreductase,CDS,,1.-.-.-
arcD1_2,arcD1_2,Arginine/ornithine antiporter ArcD1,Arginine/ornithine antiporter ArcD1,arcD1_2 / Arginine/ornithine antiporter ArcD1,4467.75718273072,0.348921696748235,0.284634353168746,1.22585939772834,0.220251590301989,0.893367419847355,Not significant,gene_and_product,arcD1_2,CDS,COG0531,
murJ_1,murJ_1,Lipid II flippase MurJ,Lipid II flippase MurJ,murJ_1 / Lipid II flippase MurJ,989.370076664243,0.550338219893834,0.450431233169023,1.22180297316843,0.221782143961233,0.896074086872912,Not significant,gene_and_product,murJ_1,CDS,COG2244,
putative ABC transporter ATP-binding protein,,putative ABC transporter ATP-binding protein,putative ABC transporter ATP-binding protein,putative ABC transporter ATP-binding protein,5480.50528890105,0.374585444404919,0.306759249853136,1.22110562137655,0.222046031589891,0.896074086872912,Not significant,product_only,putative ABC transporter ATP-binding protein,CDS,COG1132,
pgsA2,pgsA2,Putative cardiolipin synthase,Putative cardiolipin synthase,pgsA2 / Putative cardiolipin synthase,5899.5805436993,0.473854861387271,0.38915968062219,1.21763606299006,0.223362303704955,0.899103956685766,Not significant,gene_and_product,pgsA2,CDS,COG0558,2.7.8.41
nlhH,nlhH,Carboxylesterase NlhH,Carboxylesterase NlhH,nlhH / Carboxylesterase NlhH,1009.15649986534,0.824033668426569,0.677820259410804,1.2157111815201,0.224094963187451,0.899775230979915,Not significant,gene_and_product,nlhH,CDS,COG0657,3.1.1.1
mtlR,mtlR,Transcriptional regulator MtlR,Transcriptional regulator MtlR,mtlR / Transcriptional regulator MtlR,4501.15265068009,-0.438868874051489,0.36230336944837,-1.21132981655593,0.225769025735995,0.904213478388496,Not significant,gene_and_product,mtlR,CDS,,
yfcJ,yfcJ,putative MFS-type transporter YfcJ,putative MFS-type transporter YfcJ,yfcJ / putative MFS-type transporter YfcJ,428.322050721338,0.883011994712239,0.731129572243053,1.20773666971673,0.227148568258408,0.906012268478587,Not significant,gene_and_product,yfcJ,CDS,,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,3237.99138473783,-0.475281848149024,0.394214746341028,-1.20564198209335,0.227955564395548,0.906012268478587,Not significant,product_only,hypothetical protein,CDS,,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,265.242010815933,2.2153011453915,1.83958681085793,1.2042384367598,0.228497433748373,0.906012268478587,Not significant,product_only,hypothetical protein,CDS,,
treP_2,treP_2,PTS system trehalose-specific EIIBC component,PTS system trehalose-specific EIIBC component,treP_2 / PTS system trehalose-specific EIIBC component,7042.94274247944,0.266552100850966,0.221127417664011,1.2054231160786,0.228040002098779,0.906012268478587,Not significant,gene_and_product,treP_2,CDS,COG1263,
lacF_2,lacF_2,Lactose transport system permease protein LacF,Lactose transport system permease protein LacF,lacF_2 / Lactose transport system permease protein LacF,221.93100133748,2.25950402034742,1.88673005554611,1.19757673531809,0.231081837627124,0.913980402555041,Not significant,gene_and_product,lacF_2,CDS,,
yigZ,yigZ,IMPACT family member YigZ,IMPACT family member YigZ,yigZ / IMPACT family member YigZ,1354.26361746111,-0.668140336233003,0.558992080770395,-1.19525903714446,0.231985838811248,0.915279115905421,Not significant,gene_and_product,yigZ,CDS,COG1739,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,784.968302764008,0.925732159163651,0.775973491195285,1.19299456704079,0.232871500812469,0.916499223494616,Not significant,product_only,hypothetical protein,CDS,,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,457.473980486946,-0.954579566803255,0.802967102303922,-1.18881528777993,0.234512360796197,0.920678157199884,Not significant,product_only,hypothetical protein,CDS,,
rlmH,rlmH,Ribosomal RNA large subunit methyltransferase H,Ribosomal RNA large subunit methyltransferase H,rlmH / Ribosomal RNA large subunit methyltransferase H,1.61254888975611,4.65334279738732,3.92232311545218,1.18637416154096,0.235474570986053,0.922178738590699,Not significant,gene_and_product,rlmH,CDS,COG1576,2.1.1.177
ysnF,ysnF,Stress response protein YsnF,Stress response protein YsnF,ysnF / Stress response protein YsnF,1575.54283407422,-0.779821016197965,0.667081613878085,-1.16900391192686,0.242402055268161,0.924758247354662,Not significant,gene_and_product,ysnF,CDS,,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,1796.74836892488,0.813634179899521,0.693712259482212,1.17286983007453,0.240848009802478,0.924758247354662,Not significant,product_only,hypothetical protein,CDS,,
pbpF,pbpF,Penicillin-binding protein 1F,Penicillin-binding protein 1F,pbpF / Penicillin-binding protein 1F,1118.87571556181,0.730516631317547,0.621644389590665,1.17513588725311,0.239940355078132,0.924758247354662,Not significant,gene_and_product,pbpF,CDS,COG0744,
gltC_2,gltC_2,HTH-type transcriptional regulator GltC,HTH-type transcriptional regulator GltC,gltC_2 / HTH-type transcriptional regulator GltC,293.362709869393,1.71996815298221,1.47105238650416,1.16920931488346,0.242319309141703,0.924758247354662,Not significant,gene_and_product,gltC_2,CDS,,
dapA,dapA,4-hydroxy-tetrahydrodipicolinate synthase,4-hydroxy-tetrahydrodipicolinate synthase,dapA / 4-hydroxy-tetrahydrodipicolinate synthase,206.703525908556,-2.28571612071773,1.94033775193231,-1.17799909754963,0.238796966005197,0.924758247354662,Not significant,gene_and_product,dapA,CDS,COG0329,4.3.3.7
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,6176.55232213302,0.353387925509636,0.30287580779573,1.16677501607515,0.243301239039157,0.924758247354662,Not significant,product_only,hypothetical protein,CDS,,
ywpJ_2,ywpJ_2,Phosphatase YwpJ,Phosphatase YwpJ,ywpJ_2 / Phosphatase YwpJ,1256.72488993938,0.541726171170795,0.460698678761366,1.17587958495405,0.239642997888864,0.924758247354662,Not significant,gene_and_product,ywpJ_2,CDS,COG0561,3.1.3.-
larR,larR,Lactate racemization regulatory protein,Lactate racemization regulatory protein,larR / Lactate racemization regulatory protein,4790.43243327611,0.357699435522483,0.30666713949221,1.16640940439453,0.243448958028036,0.924758247354662,Not significant,gene_and_product,larR,CDS,COG0664,
natA_1,natA_1,ABC transporter ATP-binding protein NatA,ABC transporter ATP-binding protein NatA,natA_1 / ABC transporter ATP-binding protein NatA,253.752594952825,-1.18046064845086,1.01148005237247,-1.16706270744742,0.243185046676653,0.924758247354662,Not significant,gene_and_product,natA_1,CDS,COG4555,7.2.2.4
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,6348.30403777083,0.271956334661645,0.231328861187383,1.17562647940134,0.239744169445673,0.924758247354662,Not significant,product_only,hypothetical protein,CDS,,
rsiV,rsiV,Anti-sigma-V factor RsiV,Anti-sigma-V factor RsiV,rsiV / Anti-sigma-V factor RsiV,485.55172845852,1.57070949316561,1.33332950870328,1.17803549903669,0.238782454295381,0.924758247354662,Not significant,gene_and_product,rsiV,CDS,,
frlB_2,frlB_2,Fructosamine deglycase FrlB,Fructosamine deglycase FrlB,frlB_2 / Fructosamine deglycase FrlB,1653.94319594044,-0.631668794194586,0.537639295788473,-1.17489327722635,0.240037415563061,0.924758247354662,Not significant,gene_and_product,frlB_2,CDS,COG2222,3.5.-.-
ISL3 family transposase IS1476,,ISL3 family transposase IS1476,ISL3 family transposase IS1476,ISL3 family transposase IS1476,324.842671240721,-2.23982359842512,1.92127129389298,-1.16580287518202,0.243694154491575,0.924758247354662,Not significant,product_only,ISL3 family transposase IS1476,CDS,,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,3668.52704501667,0.378574902129056,0.325199925753513,1.16412973112423,0.244371441584932,0.92512045742867,Not significant,product_only,hypothetical protein,CDS,,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,2146.02315564771,-0.589595400442966,0.509404298635633,-1.15742132923125,0.247100263921803,0.926625989706759,Not significant,product_only,hypothetical protein,CDS,,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,1566.54943568445,0.62549148923854,0.539372750537741,1.15966460785225,0.246185385157055,0.926625989706759,Not significant,product_only,hypothetical protein,CDS,,
putative ABC transporter ATP-binding protein,,putative ABC transporter ATP-binding protein,putative ABC transporter ATP-binding protein,putative ABC transporter ATP-binding protein,2630.90390309025,-0.453849898462877,0.391357581962664,-1.15968086318096,0.246178764404807,0.926625989706759,Not significant,product_only,putative ABC transporter ATP-binding protein,CDS,COG1132,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,1124.68035714359,-0.609157363834182,0.526147013976653,-1.15777025746118,0.246957803973614,0.926625989706759,Not significant,product_only,hypothetical protein,CDS,,
Potassium channel,,Potassium channel,Potassium channel,Potassium channel,671.578177919084,-0.68345138246793,0.593791130029379,-1.15099628119085,0.249733765458852,0.93429808724606,Not significant,product_only,Potassium channel,CDS,,
melA,melA,Alpha-galactosidase Mel36A,Alpha-galactosidase Mel36A,melA / Alpha-galactosidase Mel36A,4160.61581909543,-0.30233593265363,0.263530754169075,-1.14725104326783,0.251277881160218,0.93439892514202,Not significant,gene_and_product,melA,CDS,COG3345,3.2.1.22
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,501.319475030999,1.13464829128597,0.993794497132654,1.1417333206812,0.253564886073525,0.93439892514202,Not significant,product_only,hypothetical protein,CDS,,
manP_1,manP_1,PTS system mannose-specific EIIBCA component,PTS system mannose-specific EIIBCA component,manP_1 / PTS system mannose-specific EIIBCA component,4280.29979020686,0.388372042027481,0.340381879377118,1.14098918173371,0.253874424944247,0.93439892514202,Not significant,gene_and_product,manP_1,CDS,COG1299,
pepS,pepS,Aminopeptidase PepS,Aminopeptidase PepS,pepS / Aminopeptidase PepS,1763.40033100616,0.72636931206159,0.632614642507662,1.1482018645384,0.250885239747593,0.93439892514202,Not significant,gene_and_product,pepS,CDS,COG2309,3.4.11.-
rhaR_4,rhaR_4,HTH-type transcriptional activator RhaR,HTH-type transcriptional activator RhaR,rhaR_4 / HTH-type transcriptional activator RhaR,1363.57285562712,0.620489848371038,0.54151876296862,1.14583259307489,0.251864426367255,0.93439892514202,Not significant,gene_and_product,rhaR_4,CDS,,
