gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,ftype,gene_name,product_name,product_short,plot_label,COG,EC_number,expression_change
E745S_01984,1468.99132022333,4.14189372112786,0.0963295400788647,42.9971296212657,0,0,gene,yvbW,,,yvbW,,,Up in Serum
E745S_02034,2586.41215943962,5.03516135331728,0.0996586468404684,50.5240790734141,0,0,gene,,,,E745S_02034,,,Up in Serum
E745S_02035,913.110960718276,4.74485083356474,0.125986498901478,37.6615817959609,0,0,gene,,,,E745S_02035,,,Up in Serum
E745S_02142,1655.30802210469,5.48690784669931,0.130232894146575,42.131505121309,0,0,gene,ptcB_1,,,ptcB_1,,,Up in Serum
E745S_02158,1140.15854068247,4.3112601935387,0.104734071076568,41.1638748424747,0,0,gene,,,,E745S_02158,,,Up in Serum
E745S_02293,2492.9723496635,3.46199032320635,0.0758919858924046,45.6173373577886,0,0,gene,,,,E745S_02293,,,Up in Serum
E745S_02295,73558.7077022769,7.32492800954091,0.0827027354359329,88.569355909821,0,0,gene,dppE,,,dppE,,,Up in Serum
E745S_02296,3009.14184287937,6.41988685760502,0.118643284893374,54.1108320068399,0,0,gene,,,,E745S_02296,,,Up in Serum
E745S_02297,6817.77434972488,6.98992824404072,0.100574736775388,69.4998412936565,0,0,gene,oppB,,,oppB,,,Up in Serum
E745S_02298,5996.38521916551,6.38185572384522,0.0927648664569278,68.796042807957,0,0,gene,dppC,,,dppC,,,Up in Serum
E745S_02299,12070.7692161398,6.02778981428643,0.0724959057387225,83.1466239764045,0,0,gene,oppD_2,,,oppD_2,,,Up in Serum
E745S_02300,10484.543033856,5.8848133414855,0.0770670233349974,76.3596813114891,0,0,gene,oppF_2,,,oppF_2,,,Up in Serum
E745S_02301,14594.0093558742,5.80140762120325,0.0709965227290948,81.7139684902596,0,0,gene,,,,E745S_02301,,,Up in Serum
E745S_02310,9887.40913990649,5.66169136465865,0.0885088654774607,63.9675057873207,0,0,gene,niaX,,,niaX,,,Up in Serum
E745S_02313,93208.5681314853,3.89397257599401,0.0664238305635538,58.6231258112748,0,0,gene,folT_2,,,folT_2,,,Up in Serum
E745S_02357,6315.66109616759,2.48279565124951,0.0629353921290953,39.4499115244521,0,0,gene,,,,E745S_02357,,,Up in Serum
E745S_02366,6870.50720406839,2.68325239187009,0.0617586715109431,43.4473787441274,0,0,gene,pepC,,,pepC,,,Up in Serum
E745S_02531,23592.9650111145,2.45728694430403,0.0594999261520837,41.2989914982941,0,0,gene,hpf,,,hpf,,,Up in Serum
E745S_02763,8938.77192714731,3.09078973332348,0.0609747935238763,50.6896301684596,0,0,gene,bglF_4,,,bglF_4,,,Up in Serum
E745S_02777,19396.7901705203,5.37512058376686,0.0678307086958643,79.2431729980523,0,0,gene,ohrB_2,,,ohrB_2,,,Up in Serum
E745S_02778,5942.22506611291,4.49482469823824,0.0759974311091698,59.1444293923758,0,0,gene,,,,E745S_02778,,,Up in Serum
E745S_02779,1640.57064018357,4.06929829887734,0.0936018334804563,43.4745575761291,0,0,gene,hsdS,,,hsdS,,,Up in Serum
E745S_03034,88693.5302711407,2.6960982823684,0.062902516322533,42.8615330513033,0,0,gene,,,,E745S_03034,,,Up in Serum
E745S_03035,20178.6090057966,2.72273025675713,0.055009320331982,49.4957988996303,0,0,gene,,,,E745S_03035,,,Up in Serum
E745S_03105,2909.21391028005,3.00133790371032,0.0732911616380338,40.9508846173452,0,0,gene,yoeB,,,yoeB,,,Up in Serum
E745S_00537,1071.7006917813,3.47500450841411,0.0927637651233526,37.4607962903751,4.00761600853413e-307,6.90305929043956e-306,gene,,,,E745S_00537,,,Up in Serum
E745S_00980,1000.10854007666,4.91301751628152,0.131162498072897,37.4574866174854,4.53698314925056e-307,7.76891643968728e-306,gene,,,,E745S_00980,,,Up in Serum
E745S_00047,3322.86495862154,2.34162803684098,0.0628931462632174,37.2318476013413,2.08416711809179e-303,3.54795934547672e-302,gene,,,,E745S_00047,,,Up in Serum
E745S_00593,3631.41088367041,9.37839833456076,0.251998775822352,37.2160471968805,3.75446798930886e-303,6.35421878888261e-302,gene,purS,,,purS,,,Up in Serum
E745S_00025,4056.40709975663,3.35950867875594,0.0903043319971219,37.2020766275421,6.31642444118494e-303,1.06283881782019e-301,gene,,,,E745S_00025,,,Up in Serum
E745S_00720,6857.47564090478,2.39517480523236,0.0645533004835781,37.1038318302823,2.43685453390653e-301,4.0768296254034e-300,gene,yvgN,,,yvgN,,,Up in Serum
E745S_00143,2420.9781051794,2.58572398189948,0.0702022758748134,36.8324808516238,5.57918422759124e-297,9.07318731090397e-296,gene,xpkA_1,,,xpkA_1,,,Up in Serum
E745S_01974,3009.137339902,2.52980135230096,0.0687952006162894,36.772933716861,5.00065486463803e-296,8.08717017275628e-295,gene,ndk,,,ndk,,,Up in Serum
E745S_00247,6949.7626334498,2.54117278329353,0.0694396535621291,36.5954127495739,3.3833134122127e-293,5.44133996848131e-292,gene,,,,E745S_00247,,,Up in Serum
E745S_01061,16012.2499074457,2.20384023498554,0.0607111649915797,36.300410892975,1.59394713912363e-288,2.49461296881124e-287,gene,spxA_3,,,spxA_3,,,Up in Serum
E745S_01599,6290.6174437301,2.20592680125556,0.0611758750431458,36.0587698941743,1.00502678619141e-284,1.5479539548165e-283,gene,ctc,,,ctc,,,Up in Serum
E745S_00974,863.474206706072,4.4335464253428,0.123091475631585,36.0183059191887,4.32493782924083e-284,6.62626001101056e-283,gene,,,,E745S_00974,,,Up in Serum
E745S_00984,2834.22494657271,2.35122022126563,0.0656990245592686,35.7877493164992,1.7128338345828e-280,2.61050224736677e-279,gene,,,,E745S_00984,,,Up in Serum
E745S_01519,775.160781446591,4.98965270617153,0.139426448916338,35.7869883723822,1.76015633127388e-280,2.66865368767618e-279,gene,,,,E745S_01519,,,Up in Serum
E745S_02331,9785.49472428152,2.87527356426302,0.0807547376319641,35.6050140038464,1.17174554863436e-277,1.76733227568633e-276,gene,,,,E745S_02331,,,Up in Serum
E745S_02621,6692.68013743173,2.71945715643791,0.0765286045281616,35.5351724130444,1.40795987793672e-276,2.1018313870122e-275,gene,,,,E745S_02621,,,Up in Serum
E745S_00318,9938.58220012624,7.27706843223175,0.206708926457394,35.2044227452929,1.71104015044912e-271,2.52834410048598e-270,gene,yghA,,,yghA,,,Up in Serum
E745S_00193,769.940846827578,5.03877185420646,0.143577507267597,35.0944374930212,8.19528788177068e-270,1.20487287999164e-268,gene,,,,E745S_00193,,,Up in Serum
E745S_02970,4333.62184447792,2.61149384805849,0.0745283223127961,35.0402875982908,5.48167057949005e-269,8.01866485271133e-268,gene,pemK,,,pemK,,,Up in Serum
E745S_00431,1654.96305622345,2.59239400879598,0.0745898732681204,34.7553078616633,1.15234898939967e-264,1.66889945678728e-263,gene,,,,E745S_00431,,,Up in Serum
E745S_00530,2932.60950536014,2.62701994561818,0.075628414662593,34.7358854120942,2.2641629339214e-264,3.26286054487386e-263,gene,,,,E745S_00530,,,Up in Serum
E745S_01084,8217.00073162155,2.37129139770344,0.0692844825318224,34.2254327527712,1.01212087128413e-256,1.43023488170296e-255,gene,,,,E745S_01084,,,Up in Serum
E745S_02613,1581.07145940962,3.04151825492474,0.0891131400885735,34.1309738597657,2.56166430247382e-255,3.58509845408716e-254,gene,acyP,,,acyP,,,Up in Serum
E745S_00595,1173.81296694003,2.99473671442663,0.088008580604417,34.027781085204,8.65243177632738e-254,1.20513056942053e-252,gene,,,,E745S_00595,,,Up in Serum
E745S_01829,2011.96932851303,2.78436942125291,0.0825838419302685,33.7156682974856,3.40727205907412e-249,4.67857026602111e-248,gene,dapA,,,dapA,,,Up in Serum
E745S_00753,1884.45412440098,3.01749484219242,0.0898183086913866,33.5955428927131,1.94876927174729e-247,2.6633180047213e-246,gene,manP_2,,,manP_2,,,Up in Serum
E745S_02036,933.974756627309,3.80987307455038,0.11345749218419,33.5797398761937,3.3149871680567e-247,4.5093119842117e-246,gene,,,,E745S_02036,,,Up in Serum
E745S_00589,23109.5462554877,8.40614433821355,0.25466730124948,33.0083379254828,6.16682219686354e-239,8.014115810299e-238,gene,purM,,,purM,,,Up in Serum
E745S_01983,2027.17686187759,2.42159682776801,0.0737292053473708,32.8444720970312,1.36602986179408e-236,1.74408461740463e-235,gene,,,,E745S_01983,,,Up in Serum
E745S_00482,2779.87214872658,2.5349097534339,0.0774664570309744,32.7226757307402,7.43316684871887e-235,9.40780378113941e-234,gene,,,,E745S_00482,,,Up in Serum
E745S_02060,1636.86079222532,2.74759738916852,0.0841439552968832,32.6535326212588,7.13944728958933e-234,8.95815993965283e-233,gene,,,,E745S_02060,,,Up in Serum
E745S_00430,2643.97733672162,2.36424621741076,0.072666921839163,32.5353841551684,3.3705247783558e-232,4.19299044008279e-231,gene,cmpD,,,cmpD,,,Up in Serum
E745S_00987,781.034570825636,5.74395897182246,0.178541680671653,32.1715296406662,4.41637535414279e-227,5.47066751315304e-226,gene,,,,E745S_00987,,,Up in Serum
E745S_02066,6180.16807041363,1.80686817509856,0.0561740235932338,32.1655466267188,5.35467359234875e-227,6.60485374039289e-226,gene,,,,E745S_02066,,,Up in Serum
E745S_01832,2702.73532374704,2.45315053702221,0.07629601349775,32.1530631098381,8.00301546526178e-227,9.82986414319706e-226,gene,asd,,,asd,,,Up in Serum
E745S_01366,933.979403140843,3.51046680518915,0.110624137398848,31.7332807082814,5.40111468149039e-221,6.41740605625246e-220,gene,msrA_2,,,msrA_2,,,Up in Serum
E745S_01438,22612.8686475277,1.69865135299446,0.053598245835674,31.6922937777167,1.98400981297454e-220,2.34774494535321e-219,gene,purA,,,purA,,,Up in Serum
E745S_02196,630.789225021639,3.90578606597283,0.123989585487657,31.5009204249792,8.43798148209402e-218,9.90442100579665e-217,gene,smc_3,,,smc_3,,,Up in Serum
E745S_01830,1498.429826159,2.64241910758964,0.0839069014979836,31.4922737035301,1.10824125698656e-217,1.2956185940112e-216,gene,dapB,,,dapB,,,Up in Serum
E745S_00645,626.78447750024,3.99978410178794,0.127143901980279,31.4587175593236,3.19004345319489e-217,3.71448659690013e-216,gene,,,,E745S_00645,,,Up in Serum
E745S_00154,957.472544297221,3.38292864322959,0.107590871864502,31.4425246733757,5.31123660421113e-217,6.15976484257314e-216,gene,ydeA,,,ydeA,,,Up in Serum
E745S_00864,2262.68431213976,2.30003237219265,0.0738195538638222,31.1574948886254,4.01487942152237e-213,4.60130472285496e-212,gene,crtK-2,,,crtK-2,,,Up in Serum
E745S_00027,4789.44584802085,2.96400603833781,0.0951709914776339,31.1440071424956,6.11407097238418e-213,6.95236742211342e-212,gene,,,,E745S_00027,,,Up in Serum
E745S_00046,1508.48178995794,2.32918843397573,0.0749841154895728,31.0624246051102,7.75319160469987e-212,8.71410840203912e-211,gene,,,,E745S_00046,,,Up in Serum
E745S_00392,2049.22039844022,2.21273306526806,0.0714477180400617,30.9699613363068,1.36857211673777e-210,1.53227439685525e-209,gene,,,,E745S_00392,,,Up in Serum
E745S_02615,5680.06900746702,1.79169287894055,0.0578673415926642,30.9620734187603,1.74766312293084e-210,1.94921354438761e-209,gene,,,,E745S_02615,,,Up in Serum
E745S_02278,4653.10207029588,2.17022323449275,0.0705879206528065,30.7449661984974,1.42770492777424e-207,1.57426100179955e-206,gene,nlhH,,,nlhH,,,Up in Serum
E745S_01874,629.991596530241,3.98573873997736,0.130037493173315,30.6506888337592,2.58741176551202e-206,2.84224741487e-205,gene,ydbD,,,ydbD,,,Up in Serum
E745S_00144,1099.06467736911,2.51657669621812,0.0821881903077153,30.6196874124612,6.6952762532496e-206,7.32704856135699e-205,gene,xpkA_2,,,xpkA_2,,,Up in Serum
E745S_01665,622.466560328263,3.8230984871401,0.126688641456208,30.1771211941019,4.72905926376992e-200,5.13667593911725e-199,gene,,,,E745S_01665,,,Up in Serum
E745S_01821,597.164127090253,3.5464963236252,0.118217181108139,29.9998383515935,9.86118607098835e-198,1.05536443575908e-196,gene,spxA_5,,,spxA_5,,,Up in Serum
E745S_00042,1101.83523078044,2.88621147937069,0.096363725575619,29.9512234726314,4.24141269190465e-197,4.52261990700895e-196,gene,,,,E745S_00042,,,Up in Serum
E745S_00952,533.186291089638,4.38841766128721,0.14674585075554,29.9048841155839,1.70012706760209e-196,1.79966177955988e-195,gene,,,,E745S_00952,,,Up in Serum
E745S_01014,1129.00706927599,2.70618463095942,0.0905544856155903,29.8846005536087,3.11974679207305e-196,3.29042859120458e-195,gene,feoB,,,feoB,,,Up in Serum
E745S_02554,11478.8446559706,1.78776712386267,0.059902219246039,29.8447561102819,1.02679204608202e-195,1.07905835600893e-194,gene,,,,E745S_02554,,,Up in Serum
E745S_02163,635.519109842548,3.1757546376959,0.106775775587354,29.7422764688588,2.18259635335521e-194,2.25302765411951e-193,gene,,,,E745S_02163,,,Up in Serum
E745S_02311,1383.98253739904,2.34980661046186,0.0793642679246088,29.6078660070806,1.18353317808565e-192,1.21740815597432e-191,gene,msmX,,,msmX,,,Up in Serum
E745S_00615,503.180029298838,3.98358255445481,0.134836499303914,29.5437998985426,7.8890360029211e-192,8.05788905421169e-191,gene,dcuS_1,,,dcuS_1,,,Up in Serum
E745S_03160,2852.55503101941,2.18788226348191,0.0741257816008686,29.5158070003578,1.80481740954011e-191,1.83700121649344e-190,gene,,,,E745S_03160,,,Up in Serum
E745S_02563,2179.64665355225,1.94229604326351,0.0658814960217921,29.4816626905533,4.94723190340748e-191,5.01790664488473e-190,gene,yheI,,,yheI,,,Up in Serum
E745S_02344,3136.47655051838,2.4650266964707,0.0843083030272247,29.2382435413828,6.33518815637639e-188,6.33736519697996e-187,gene,,,,E745S_02344,,,Up in Serum
E745S_00393,2894.35086409641,1.88732457422367,0.0646221260965769,29.2055475148418,1.64887061181799e-187,1.63817827679255e-186,gene,hmpT,,,hmpT,,,Up in Serum
E745S_00050,1304.92190340173,2.37704726626554,0.0814504800481417,29.1839564955366,3.09928938997278e-187,3.0687181680989e-186,gene,,,,E745S_00050,,,Up in Serum
E745S_03087,1499.99687993212,2.71730858152354,0.0931516588540683,29.1708018402602,4.55142795117677e-187,4.49125653080528e-186,gene,,,,E745S_03087,,,Up in Serum
E745S_00982,531.962097676204,4.93663873223709,0.169974956885813,29.0433298097757,1.86820254582577e-185,1.82494550701302e-184,gene,,,,E745S_00982,,,Up in Serum
E745S_00586,38711.6016296731,8.28157756790682,0.285457126527584,29.0116336160434,4.69325704842205e-185,4.55402375598552e-184,gene,purD,,,purD,,,Up in Serum
E745S_00949,477.552341408461,4.75002066169264,0.16380225857155,28.9985052899487,6.87138969488483e-185,6.64538717668098e-184,gene,,,,E745S_00949,,,Up in Serum
E745S_02489,1726.67656862498,2.14388329320826,0.0740034857378872,28.9700312334161,1.56997711433872e-184,1.51331237743047e-183,gene,rpoN1,,,rpoN1,,,Up in Serum
E745S_02564,2149.59876148873,1.86841837321324,0.0646014971661207,28.9222147345697,6.27649242277118e-184,6.01015442193648e-183,gene,yheH,,,yheH,,,Up in Serum
E745S_01619,2138.12285860456,2.14477287478929,0.0744844119004876,28.79492258937,2.48310698553007e-182,2.36994243766493e-181,gene,,,,E745S_01619,,,Up in Serum
E745S_01834,2251.3826016239,2.29971756989661,0.0801185956949261,28.7039176105061,3.40901608545288e-181,3.23245792337243e-180,gene,scmP,,,scmP,,,Up in Serum
E745S_01833,4272.3914174875,2.28147959417953,0.0795599886902483,28.6762181812524,7.55406143456247e-181,7.13956910260109e-180,gene,yclM,,,yclM,,,Up in Serum
E745S_01074,4586.91035906988,2.06749827361763,0.0722156538537452,28.6295029302765,2.88536750201926e-180,2.71822161759808e-179,gene,iolS,,,iolS,,,Up in Serum
E745S_01287,777.11205028338,2.89177438917276,0.101058702471469,28.6147983147634,4.39752770812147e-180,4.12942037365858e-179,gene,,,,E745S_01287,,,Up in Serum
E745S_00675,1692.5564854806,2.21348901534199,0.0774394091999468,28.5834956414351,1.07764599977547e-179,1.00869051618855e-178,gene,,,,E745S_00675,,,Up in Serum
E745S_00062,1250.91642666512,2.27789410777584,0.0800880298207568,28.4423791279913,6.05435210710906e-178,5.63074088939121e-177,gene,,,,E745S_00062,,,Up in Serum
E745S_02143,2857.43516408106,5.56571606746549,0.195702262817184,28.4397123842392,6.53201769810461e-178,6.05563806343392e-177,gene,licA_2,,,licA_2,,,Up in Serum
E745S_02524,3459.09113539054,2.47281058697248,0.0869517273585196,28.4388897390914,6.68683182246666e-178,6.17948172546046e-177,gene,,,,E745S_02524,,,Up in Serum
E745S_00485,8955.26186240876,1.78453194604753,0.0634009891317501,28.1467524479656,2.62606854273085e-174,2.39639044761426e-173,gene,cysK,,,cysK,,,Up in Serum
E745S_00331,704.596722500743,3.09156155132066,0.109995625302556,28.1062227958334,8.2225632741013e-174,7.47996302840903e-173,gene,,,,E745S_00331,,,Up in Serum
E745S_01675,5392.37051808191,1.76936296751892,0.0631629871279854,28.0126550052756,1.13939534680133e-172,1.02686682803055e-171,gene,,,,E745S_01675,,,Up in Serum
E745S_01102,3107.15148767709,1.87742413345146,0.0674882085112598,27.8185504529762,2.58780148471157e-170,2.30369728501387e-169,gene,,,,E745S_01102,,,Up in Serum
