,ERR1797972_pass,ERR1797973_pass,ERR1797974_pass,ERR1797969_pass,ERR1797970_pass,ERR1797971_pass
ERR1797972_pass,0,5.4071059898501,5.51724708771256,60.5851222597147,60.0427508742246,60.7018918135541
ERR1797973_pass,5.4071059898501,0,3.81595639388749,60.9606868573441,60.3454918562097,61.0182514530388
ERR1797974_pass,5.51724708771256,3.81595639388749,0,61.150016311512,60.5187301956298,61.21348057512
ERR1797969_pass,60.5851222597147,60.9606868573441,61.150016311512,0,4.2531740468707,4.49821623866094
ERR1797970_pass,60.0427508742246,60.3454918562097,60.5187301956298,4.2531740468707,0,4.19151626638289
ERR1797971_pass,60.7018918135541,61.0182514530388,61.21348057512,4.49821623866094,4.19151626638289,0
