gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,ftype,gene_name,product_name,product_short,plot_label,COG,EC_number,expression_change
E745S_02147,34.854395483498,3.9063480209485,0.461852860155262,8.45799248625482,2.72019640119862e-17,6.04465017090778e-17,gene,,,,E745S_02147,,,Up in Serum
E745S_02813,94.6484625473329,1.73568777322194,0.206008817626328,8.42530816506232,3.59802020565598e-17,7.97702728001871e-17,gene,,,,E745S_02813,,,Up in Serum
E745S_02283,93.0286871634608,-1.81119396862273,0.215797656840163,-8.39301962376842,4.73812480721698e-17,1.04728028199002e-16,gene,,,,E745S_02283,,,Higher in BH
E745S_02040,142.637314106516,-1.49974012022389,0.179506086060693,-8.35481488753986,6.55354019949339e-17,1.44525420611555e-16,gene,gmuE_3,,,gmuE_3,,,Higher in BH
E745S_02342,58.6392161822077,-2.32348953815312,0.278172440084672,-8.3526949594499,6.67228060167244e-17,1.46921398120034e-16,gene,,,,E745S_02342,,,Higher in BH
E745S_01134,123.913403966387,-1.50868748111368,0.181252199455517,-8.32369199185328,8.52649920678952e-17,1.87608761836465e-16,gene,,,,E745S_01134,,,Higher in BH
E745S_01959,210.818705231664,1.14065628566234,0.137598651974698,8.28973445082942,1.13501581369909e-16,2.48985006305806e-16,gene,bglF_2,,,bglF_2,,,Up in Serum
E745S_02091,133.862771304256,-1.43148823753666,0.173567898908736,-8.24742505115737,1.61843939271695e-16,3.53965219549139e-16,gene,,,,E745S_02091,,,Higher in BH
E745S_02829,124.65946794727,-1.45722923164422,0.177235050704785,-8.22201492227112,2.00112281903755e-16,4.37004390564015e-16,gene,,,,E745S_02829,,,Higher in BH
E745S_01638,132.101092617785,1.47012088919641,0.17892970522478,8.21619242791227,2.10066289010082e-16,4.57711801877507e-16,gene,,,,E745S_01638,,,Up in Serum
E745S_02932,74.4464315536456,1.9150014423833,0.233074833555344,8.21625146383973,2.09962953640061e-16,4.57711801877507e-16,gene,,,,E745S_02932,,,Up in Serum
E745S_00053,86.5491199729697,1.77691447951356,0.216768070328622,8.19730727325172,2.45831491313888e-16,5.34839664584999e-16,gene,,,,E745S_00053,,,Up in Serum
E745S_01447,201.880972734518,-1.23050355337407,0.150658810077115,-8.16748488020208,3.14885194254558e-16,6.84052836175387e-16,gene,,,,E745S_01447,,,Higher in BH
E745S_02635,66.9155913296591,1.9774567270399,0.242604689700378,8.15094188608682,3.61100628772693e-16,7.8386571987868e-16,gene,,,,E745S_02635,,,Up in Serum
E745S_00477,64.4072283557634,-2.09141535499786,0.256871304154735,-8.14188008224549,3.89186619835628e-16,8.42948102932674e-16,gene,,,,E745S_00477,,,Higher in BH
E745S_01336,98.2477030612322,-1.64227865165269,0.203643036658214,-8.06449696784389,7.35380311101926e-16,1.5856978411983e-15,gene,,,,E745S_01336,,,Higher in BH
E745S_01123,123.326579644409,1.43323741491193,0.178848855608826,8.01367953981588,1.11326552536409e-15,2.39697924876839e-15,gene,uxaB,,,uxaB,,,Up in Serum
E745S_02886,198.159549881985,-1.10614932290202,0.138899826930876,-7.96364795654137,1.67040063353901e-15,3.58329863244809e-15,gene,,,,E745S_02886,,,Higher in BH
E745S_00714,240.974487078003,1.06406565166457,0.133938597974069,7.94442877377719,1.95087683978903e-15,4.17573711810725e-15,gene,,,,E745S_00714,,,Up in Serum
E745S_00930,47.816243529893,2.39885711577164,0.301984639336673,7.94363952100633,1.96333628200037e-15,4.19931808736449e-15,gene,,,,E745S_00930,,,Up in Serum
E745S_01777,112.476406905723,-1.45881344377505,0.184650617017688,-7.90039842453007,2.78013319684851e-15,5.90296698470169e-15,gene,padC,,,padC,,,Higher in BH
E745S_02043,122.117350755282,-1.4095331995452,0.179813843679876,-7.83884694692696,4.54702360978737e-15,9.58463847073935e-15,gene,,,,E745S_02043,,,Higher in BH
E745S_02173,47.5571916713848,2.34988392378875,0.30202176361865,7.78051189302982,7.22316754670329e-15,1.51707364563155e-14,gene,,,,E745S_02173,,,Up in Serum
E745S_02182,45.8796923820349,2.39575794148861,0.307996684399938,7.77851861021231,7.33787087686138e-15,1.54005350559073e-14,gene,,,,E745S_02182,,,Up in Serum
E745S_01042,88.1025115713624,1.58760054030551,0.204579141054282,7.76032459674989,8.47122895981736e-15,1.77408255410276e-14,gene,lnrL,,,lnrL,,,Up in Serum
E745S_01312,166.382378182882,1.17175600308019,0.151063258365228,7.75672400927046,8.71513043616527e-15,1.8238493673384e-14,gene,,,,E745S_01312,,,Up in Serum
E745S_02171,40.8548987860282,2.61337109385807,0.339610315308539,7.69520528692951,1.41267180779661e-14,2.9415505239599e-14,gene,,,,E745S_02171,,,Up in Serum
E745S_02195,31.9592671391707,5.32365920171228,0.696745713857197,7.64074912243148,2.15961501237843e-14,4.48725146397831e-14,gene,,,,E745S_02195,,,Up in Serum
E745S_00052,58.6836230508663,1.96498938357919,0.258770505811353,7.59356008297055,3.11233774110769e-14,6.42554266976204e-14,gene,,,,E745S_00052,,,Up in Serum
E745S_02815,191.456028110447,1.05952780828659,0.140341288557005,7.54965141891385,4.36424728879061e-14,8.97832074746958e-14,gene,btuD_6,,,btuD_6,,,Up in Serum
E745S_00447,1142.21908314001,1.53314763794643,0.203100568654603,7.54871169540511,4.3958474218498e-14,9.03694339336494e-14,gene,pyrB,,,pyrB,,,Up in Serum
E745S_02038,209.025471017182,-1.01685327720228,0.13504186192102,-7.52991156029073,5.07747014444202e-14,1.04161491123825e-13,gene,,,,E745S_02038,,,Higher in BH
E745S_02362,124.335784695495,1.31064961359101,0.174852817772283,7.49573058237996,6.59300907191039e-14,1.34777032361876e-13,gene,menH_2,,,menH_2,,,Up in Serum
E745S_02918,176.827491817945,1.08704723049541,0.145274964796056,7.48268796362443,7.28176362418178e-14,1.48752378315741e-13,gene,,,,E745S_02918,,,Up in Serum
E745S_00423,88.3391184502887,1.54305313795539,0.206608730457679,7.46847983885882,8.1126542637189e-14,1.65609653307754e-13,gene,,,,E745S_00423,,,Up in Serum
E745S_02644,68.6376750941412,1.91158712131677,0.256101479713456,7.46417835404775,8.38210008475372e-14,1.70990142583869e-13,gene,,,,E745S_02644,,,Up in Serum
E745S_01368,82.6930586223211,-1.7128627156386,0.229552326837999,-7.46175279176069,8.53789634890227e-14,1.74046332434555e-13,gene,glxK,,,glxK,,,Higher in BH
E745S_02928,118.85399567697,1.30964657569264,0.176181982971407,7.43348754285044,1.05771157443716e-13,2.15164108538545e-13,gene,,,,E745S_02928,,,Up in Serum
E745S_03078,70.8008094834161,-1.80041924643948,0.242685452609937,-7.41873576300948,1.1824354592282e-13,2.40200252743425e-13,gene,,,,E745S_03078,,,Higher in BH
E745S_00362,50.2586148991585,2.16032193127569,0.292272634183331,7.39146152807658,1.45223584750152e-13,2.93981818642345e-13,gene,bbmA,,,bbmA,,,Up in Serum
E745S_01547,58.3369662565814,-1.93950681271094,0.265013935794025,-7.31850876784975,2.50741641842609e-13,5.06279243404902e-13,gene,,,,E745S_01547,,,Higher in BH
E745S_01843,162.133243653635,-1.16003456337751,0.159704428160158,-7.26363430708497,3.76825914151643e-13,7.56510507652022e-13,gene,galM,,,galM,,,Higher in BH
E745S_02347,88.137806288592,1.64727818424255,0.22719303479257,7.25056639939042,4.15032351443325e-13,8.32638990386988e-13,gene,,,,E745S_02347,,,Up in Serum
E745S_01719,108.307530850939,-1.3795370096485,0.190981155516525,-7.22341953538517,5.06963015871798e-13,1.01637006832149e-12,gene,manR_2,,,manR_2,,,Higher in BH
E745S_00629,113.434171749879,1.27694635329311,0.17716468791722,7.20767986163116,5.69132395834921e-13,1.14022326515861e-12,gene,fosX,,,fosX,,,Up in Serum
E745S_02042,39.1167715529621,-2.51329344089988,0.351999289969838,-7.14005258679707,9.32952201736213e-13,1.86782933923942e-12,gene,,,,E745S_02042,,,Higher in BH
