gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
E745S_01506,16121.3160546389,-2.34176528455467,0.0544645557206033,-42.9961330551864,0,0
E745S_01507,12939.882093883,-2.54595218590299,0.0604171006670998,-42.1395955415218,0,0
E745S_01509,56349.2743657648,-2.27545684555591,0.0580331696848561,-39.2095909617305,0,0
E745S_01555,9625.3360487933,-2.27580478598778,0.0598004455956871,-38.056652643938,0,0
E745S_01763,5140.14847028644,-4.7720922913019,0.0722418712107877,-66.0571523317532,0,0
E745S_01764,1782.58168628455,-4.11569208956706,0.0900068923112425,-45.7264103212791,0,0
E745S_01781,1574.67200327513,-3.38065261080099,0.0834147503760675,-40.528235061061,0,0
E745S_01809,2741.92747983449,-2.73950866450484,0.067606679644881,-40.5212721419646,0,0
E745S_01945,8161.08580708186,-2.61306167258068,0.0620221711258784,-42.1310899819563,0,0
E745S_01964,1843.70632918407,-4.89547350456875,0.106188680407879,-46.1016511907377,0,0
E745S_01965,2609.32219406255,-4.16685189814782,0.0786002902214712,-53.0131871829853,0,0
E745S_01966,3282.96091503816,-3.70838768632469,0.0731162468575816,-50.7190651285483,0,0
E745S_02051,4277.2376138675,-2.31523922932995,0.0610553234341575,-37.920349923733,0,0
E745S_02095,2654.78156942776,-2.94082917349369,0.0753750806204298,-39.0159340366476,0,0
E745S_02097,37348.9804914264,-2.4281734442841,0.0600684107270678,-40.4234674247829,0,0
E745S_02134,7912.73721709348,-2.19396153745684,0.0551582672354214,-39.7757516220149,0,0
E745S_02584,1547.28019888589,-3.26274266860948,0.0819381617792045,-39.8195736609453,0,0
E745S_02873,4548.91507444594,-2.83673969871417,0.0630623908041437,-44.9830661752801,0,0
E745S_02874,2407.42087239227,-4.42139927797253,0.0927309794432983,-47.6798509464257,0,0
E745S_01659,7001.38429520807,-2.09067286332174,0.0557365691060634,-37.5098951523786,6.35337312011614e-308,1.11413669594326e-306
E745S_01660,12429.2734783897,-2.26307257912171,0.060404117320841,-37.4655351240583,3.35529108387924e-307,5.84865409890566e-306
E745S_01729,2392.91368809319,-2.69374437865427,0.0719007223877967,-37.4647748895422,3.45230144733904e-307,5.98193423404997e-306
E745S_00128,33647.0011452022,-2.15983664718165,0.0582662608453749,-37.0683928545432,9.07892795923567e-301,1.51021481653343e-299
E745S_00388,2268.3757783741,-2.70031902044024,0.0730802915106084,-36.9500307760576,7.27516647250252e-299,1.20329600008266e-297
E745S_01496,19571.5677249865,-2.7144578928489,0.0735980917887811,-36.8821776064399,8.92263790342404e-298,1.46744626761963e-296
E745S_01440,6433.51294958227,-2.03620282466928,0.0552479655722479,-36.8557068767814,2.3694817435082e-297,3.87503446929908e-296
E745S_01478,34770.2277656728,-2.01419043719738,0.0550628957496681,-36.579813135046,5.98965560705939e-293,9.58015795173071e-292
